instructions_text,continue_text,stim,word,correct_response,prac_button_real,prac_button_false,type,correct_reponse,button_real,button_false,lextale_instructions_loop.thisRepN,lextale_instructions_loop.thisTrialN,lextale_instructions_loop.thisN,lextale_instructions_loop.thisIndex,lextale_practice_trials.thisRepN,lextale_practice_trials.thisTrialN,lextale_practice_trials.thisN,lextale_practice_trials.thisIndex,lextail_trials.thisRepN,lextail_trials.thisTrialN,lextail_trials.thisN,lextail_trials.thisIndex,thisRow.t,notes,lextale_instructions.started,lextale_instructions.stopped,lextale_practice.started,lextale_practice.stopped,key_resp_lextale_practice.keys,key_resp_lextale_practice.corr,key_resp_lextale_practice.rt,key_resp_lextale_practice.duration,lextale_practice_feedback.started,lextale_practice_feedback.stopped,lextale_check.started,lextale_check.stopped,lextale_trial.started,lextale_trial.stopped,key_resp_lextale_trial.keys,key_resp_lextale_trial.corr,key_resp_lextale_trial.rt,key_resp_lextale_trial.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,18,honor,,,,two_way_cognate,1,REAL,FALSA,,,,,,,,,0,36,36,17,90.0176374159928,,,,,,,,,,,,,,90.00208179099718,91.45257495800615,1,0,0.9445018749975134,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,70,hunten,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,37,37,69,91.46823224998661,,,,,,,,,,,,,,91.45296354099992,92.76936737500364,0,1,0.81698899998446,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,46,cumbre,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,38,38,45,92.78465179100749,,,,,,,,,,,,,,92.76974979101215,94.66791983300936,0,1,1.3879256669897586,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,73,meolar,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,39,39,72,94.68471841601422,,,,,,,,,,,,,,94.66829775000224,95.90262254100526,0,1,0.7326024170033634,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,45,viga,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,40,40,44,95.91839445801452,,,,,,,,,,,,,,95.90301933299634,97.28628437500447,0,1,0.8827351660002023,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,72,diguán,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,41,41,71,97.30186491599306,,,,,,,,,,,,,,97.28669908299344,98.60238075000234,0,1,0.7844723339949269,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,47,alivio,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,42,42,46,98.61755925000762,,,,,,,,,,,,,,98.60276675000205,101.11976783300634,1,0,2.0168048340128735,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,95,aclaya,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,43,43,94,101.13490437500877,,,,,,,,,,,,,,101.12019741599215,102.51871120798751,0,1,0.873418583010789,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,67,huzas,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,44,44,66,102.5344082909869,,,,,,,,,,,,,,102.51909216601052,104.08678183300071,0,1,1.0555482089985162,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,82,alla,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,45,45,81,104.10145558300428,,,,,,,,,,,,,,104.08716358299716,105.73524354101392,1,0,1.1381904169975314,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,10,tango,,,,three_way_cognate,1,REAL,FALSA,,,,,,,,,0,46,46,9,105.7513009159884,,,,,,,,,,,,,,105.73564512500889,107.15345174999675,1,0,0.9035778749966994,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,32,caro,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,47,47,31,107.16984504100401,,,,,,,,,,,,,,107.15385766600957,108.66989712498616,1,0,1.0134462089918088,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,64,altimo,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,48,48,63,108.68560537500889,,,,,,,,,,,,,,108.67028529100935,110.036795041,0,1,0.8530520420172252,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,84,jomas,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,49,49,83,110.05150662499364,,,,,,,,,,,,,,110.03720341599546,111.50347358299769,0,1,0.9494059580028988,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,75,babrá,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,50,50,74,111.5184749159962,,,,,,,,,,,,,,111.5038736659917,112.96991820799303,0,1,0.9387973330158275,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,51,tandir,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,51,51,50,112.98502887500217,,,,,,,,,,,,,,112.97032258298714,114.2868276659865,0,1,0.804971666977508,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,56,qucrá,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,52,52,55,114.30191979100346,,,,,,,,,,,,,,114.28722262498923,115.85237358300947,0,1,1.0401324999984354,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,81,rombar,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,53,53,80,115.86892766598612,,,,,,,,,,,,,,115.85277724999469,117.32132737498614,0,1,0.9533642499882262,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,12,bar,,,,three_way_cognate,1,REAL,FALSA,,,,,,,,,0,54,54,11,117.33566124999197,,,,,,,,,,,,,,117.32172066599014,118.670661207987,1,0,0.8220321249973495,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,20,total,,,,two_way_cognate,1,REAL,FALSA,,,,,,,,,0,55,55,19,118.68564579100348,,,,,,,,,,,,,,118.6710285829904,120.05333866600995,1,0,0.8666093339852523,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,29,cesta,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,56,56,28,120.06916704098694,,,,,,,,,,,,,,120.0537412079866,121.63623324999935,0,1,1.0738412080099806,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,59,mandio,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,57,57,58,121.65327287500259,,,,,,,,,,,,,,121.63662820801255,122.87064662500052,0,1,0.7342544580169488,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,33,latón,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,58,58,32,122.88584141599131,,,,,,,,,,,,,,122.87101112501114,124.1365262499894,0,1,0.749553541012574,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,36,visión,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,59,59,35,124.15278008300811,,,,,,,,,,,,,,124.13693029098795,125.62156654099817,1,0,0.9830630830256268,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,3,bingo,,,,three_way_cognate,1,REAL,FALSA,,,,,,,,,0,60,60,2,125.63528629101347,,,,,,,,,,,,,,125.62197974999435,127.27001041598851,0,1,1.1224792920111213,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,16,animal,,,,two_way_cognate,1,REAL,FALSA,,,,,,,,,0,61,61,15,127.28647616598755,,,,,,,,,,,,,,127.27042474999325,129.10429204101092,1,0,1.3166482919768896,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,78,llzan,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,62,62,77,129.11965633300133,,,,,,,,,,,,,,129.104656874988,130.67037308300496,0,1,1.0382691659906413,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,35,pájaro,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,63,63,34,130.6863815409888,,,,,,,,,,,,,,130.67077358299866,132.9877412909991,1,0,1.805496500019217,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,27,pelado,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,64,64,26,133.0028271249903,,,,,,,,,,,,,,132.9881400410086,134.471903416008,0,1,0.9836179580015596,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,43,huella,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,65,65,42,134.48672045799321,,,,,,,,,,,,,,134.47225975000765,135.83661258299253,0,1,0.8468929159862455,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,24,civil,,,,two_way_cognate,1,REAL,FALSA,,,,,,,,,0,66,66,23,135.8534752500127,,,,,,,,,,,,,,135.83701870799996,136.98819287499646,1,0,0.6491352499870118,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,65,edidé,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,67,67,64,137.0035404159862,,,,,,,,,,,,,,136.98858762500458,138.07003249999252,0,1,0.5669694999814965,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,34,sermón,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,68,68,33,138.08656479101046,,,,,,,,,,,,,,138.07041058299365,140.03808299999218,1,0,1.4604914580122568,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,96,brigan,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,69,69,95,140.05303170799743,,,,,,,,,,,,,,140.03843658301048,141.42026333301328,0,1,0.8621259999927133,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,31,campo,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,70,70,30,141.43647616601083,,,,,,,,,,,,,,141.4206547079957,143.00413304098765,1,0,1.0681586670107208,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,28,debido,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,71,71,27,143.01984137500403,,,,,,,,,,,,,,143.00449749999098,145.90734137498657,1,0,2.393495208991226,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,87,racaer,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,72,72,86,145.92108620799263,,,,,,,,,,,,,,145.90772129100515,147.0894977079879,0,1,0.6667054170102347,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,55,ropis,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,73,73,54,147.10378924998804,,,,,,,,,,,,,,147.08986075001303,148.55493687500712,0,1,0.9393694580066949,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,93,caemal,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,74,74,92,148.57032183298725,,,,,,,,,,,,,,148.55529854100314,150.27118562499527,0,1,1.1961642920214217,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,58,abunal,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,75,75,57,150.28795745800016,,,,,,,,,,,,,,150.2715763330052,151.62242841601255,0,1,0.849436374992365,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,77,toges,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,76,76,76,151.6371756659937,,,,,,,,,,,,,,151.62282941601006,153.18863004099694,0,1,1.0528704169846606,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,69,vemua,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,77,77,68,153.20420370801003,,,,,,,,,,,,,,153.18901312499656,154.4391818330041,0,1,0.7358691670233384,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,66,clazas,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,78,78,65,154.45360258300207,,,,,,,,,,,,,,154.4395788749971,155.97314854100114,0,1,1.0058203330263495,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,50,suaja,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,79,79,49,155.98730204100139,,,,,,,,,,,,,,155.97353404099704,157.28805537501466,0,1,0.7960682499979157,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,85,tutaba,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,80,80,84,157.3045605829975,,,,,,,,,,,,,,157.28845008299686,158.55554487500922,0,1,0.7372744999884162,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,13,aurora,,,,two_way_cognate,1,REAL,FALSA,,,,,,,,,0,81,81,12,158.57107008300954,,,,,,,,,,,,,,158.55595254100626,160.4557221250143,1,0,1.3680525840027258,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,6,horror,,,,three_way_cognate,1,REAL,FALSA,,,,,,,,,0,82,82,5,160.47117412500666,,,,,,,,,,,,,,160.45609150000382,161.721496165992,1,0,0.7396183749951888,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,22,pasta,,,,two_way_cognate,1,REAL,FALSA,,,,,,,,,0,83,83,21,161.73817229099222,,,,,,,,,,,,,,161.72188095800811,162.9053012910008,1,0,0.6533151250041556,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,54,barbs,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,84,84,53,162.92117116600275,,,,,,,,,,,,,,162.90570495798602,164.0886202910042,0,1,0.6767079159908462,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,7,retina,,,,three_way_cognate,1,REAL,FALSA,,,,,,,,,0,85,85,6,164.104756249988,,,,,,,,,,,,,,164.0890207909979,165.22177549998742,0,1,0.627781707997201,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,79,filte,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,86,86,78,165.23956658301177,,,,,,,,,,,,,,165.22216720800498,166.4551855000027,0,1,0.7080825830053072,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,9,limbo,,,,three_way_cognate,1,REAL,FALSA,,,,,,,,,0,87,87,8,166.47152004099917,,,,,,,,,,,,,,166.4555824160052,167.823746457987,0,1,0.8660859169904143,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,23,editor,,,,two_way_cognate,1,REAL,FALSA,,,,,,,,,0,88,88,22,167.83765929099172,,,,,,,,,,,,,,167.8241488749918,169.05585262499517,1,0,0.7032201250258368,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,26,hilo,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,89,89,25,169.07074112500413,,,,,,,,,,,,,,169.0562495829945,170.2720476250106,0,1,0.7146130420151167,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,92,nasce,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,90,90,91,170.28863683299278,,,,,,,,,,,,,,170.272452041012,171.60638191600447,0,1,0.8276790000090841,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,21,casual,,,,two_way_cognate,1,REAL,FALSA,,,,,,,,,0,91,91,20,171.62158912498853,,,,,,,,,,,,,,171.60677924999618,172.87324566600728,1,0,0.7590254170063417,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,74,mibro,,,,pseudoword,0,REAL,FALSA,,,,,,,,,0,92,92,73,172.88859845799743,,,,,,,,,,,,,,172.8735970830021,174.03941983298864,0,1,0.6616987919842359,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,38,trenza,,,,non_cognate,1,REAL,FALSA,,,,,,,,,0,93,93,37,174.0552551250148,,,,,,,,,,,,,,174.03981254101382,175.90572516599786,0,1,1.361303624988068,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,4,chip,,,,three_way_cognate,1,REAL,FALSA,,,,,,,,,0,94,94,3,175.92219474999,,,,,,,,,,,,,,175.90614354101126,177.14006883298862,1,0,0.7126711669843644,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
,,8,solar,,,,three_way_cognate,1,REAL,FALSA,,,,,,,,,0,95,95,7,177.1556967080105,,,,,,,,,,,,,,177.14046266599325,178.42346841600374,1,0,0.764580292016035,None,kp_pilot,001,2024-06-02_13h06.17.553,empathy_intonation_perc,2024.1.4,None,2024-06-02 13h06.24.538503 +0200,
